weight4,setup4,speed4,weight3,setup3,speed3,weight2,setup2,speed2,weight1,setup1,speed1,wind_dir,wind_speed,
X,X,X,83,S1,35,66,X,36,67,X,40,316,3.5,
99,S1,36,93,S1,36,93,S1,35,X,X,X,317,2.5,
82,S1,37,78,S1,36,82,S1,40,X,X,X,98,3,
TW50,X,26,TW50,X,30,TW50,X,26,TW50,X,34,318,0.6,
91,S1,40,69,X,27,84,S1,32,79,S1,34,358,5.1,
37,67,30,78,S1,30,83,S1,36,84,S1,37,355,3.9,
X,X,X,106,SO2,30,49,69,31,56,66,22,27,4.5,
74,X,34,68,X,34,54,74,33,73,X,40,339,2.4,
93,S1,29,42,72,31,71,X,24,X,X,X,324,5.1,
X,X,X,104,SO2,38,65,75,30,74,X,39,21,2.9,
89,S1,39,59,69,34,63,73,30,70,X,33,308,5.1,
91,S1,31,98,S1,41,75,X,34,64,74,31,18,6.2,
76,X,39,72,X,34,107,SO2,34,84,S1,38,27,4.6,
102,S1,39,63,73,31,53,73,31,65,75,44,13,3.6,
X,X,X,65,75,35,83,S1,35,95,S1,34,288,3.8,
X,X,X,120,SO2,40,100,S1,34,89,S1,31,320,7.8,
110,SO2,33,98,S1,36,50,70,34,77,X,35,334,7.7,
93,S1,32,47,77,29,35,75,29,82,X,39,347,5.7,
X,X,X,80,X,46,74,X,35,80,X,31,8,5.6,
83,X,42,100,S1,36,91,S1,33,95,S1,33,336,6.3,
95,S1,37,74,X,26,77,X,40,X,X,X,344,8.5,
57,77,38,65,75,35,58,78,37,X,X,X,336,6.6,
X,X,X,X,X,X,54,74,38,77,X,40,18,6,
81,S1,20,102,S1,52,73,X,33,65,75,34,4,3.9,
85,S1,31,38,78,40,72,X,39,46,76,32,6,6.4,
70,X,35,81,X,38,71,X,34,67,77,29,28,6,
63,73,34,72,X,33,86,S1,35,81,X,41,349,6.9,
75,X,32,69,79,34,73,X,35,67,77,30,354,8.7,
X,X,X,76,X,34,72,X,35,70,X,34,323,8.2,
X,X,X,63,73,31,68,78,34,69,79,30,337,4.8,
81,X,36,75,X,33,69,79,33,63,73,29,319,8.6,
60,70,31,61,71,24,45,75,34,37,77,32,311,8.5,
93,S1,34,62,72,29,87,S1,34,X,X,X,354,6.1,
65,75,37,79,X,42,80,X,42,90,S1,35,24,5.2,
92,S1,35,73,X,42,70,X,28,63,73,30,338,4.3,
54,74,34,80,X,38,47,77,26,60,70,26,342,5,
32,72,26,28,78,24,63,73,32,101,S1,35,328,4.7,
90,S1,35,74,X,36,76,X,41,82,X,37,340,8.5,
55,75,35,50,70,30,80,X,40,X,X,X,37,6.9,
80,X,31,89,S1,36,113,SO2,35,65,75,30,326,6.4,
49,79,28,75,X,40,52,72,34,99,S1,34,346,7.7,
100,S1,40,57,77,30,84,X,40,55,75,29,324,8.2,
97,S1,42,88,S1,34,64,74,35,117,SO2,40,19,8.7,
X,X,X,87,S1,37,95,S1,26,103,S1,37,333,7.7,
79,X,50,107,SO2,31,119,SO2,31,84,X,35,314,6.6,
103,S1,41,52,72,32,76,X,42,59,79,31,357,6.3,
85,S1,39,90,S1,35,73,X,39,96,S1,34,350,5.9,
93,S1,42,70,X,33,76,X,35,69,79,42,340,5.7,
90,S1,31,54,74,34,75,X,35,67,77,39,20,6.3,
72,X,39,73,X,39,53,73,39,113,SO2,35,20,4.3,
60,70,32,114,SO2,33,81,X,40,105,S1,35,326,4.3,
X,X,X,X,X,X,80,X,30,101,S1,22,349,7.2,
71,81,35,86,X,44,65,85,42,100,S1,34,11,8.1,
71,81,31,70,80,28,67,77,31,72,82,30,323,6.8,
77,X,41,86,X,41,85,X,37,86,X,37,350,9,
X,X,X,86,X,43,89,S1,38,101,S1,40,330,7.4,
X,X,X,72,82,36,91,S1,27,X,X,X,6,7.3,
94,S1,36,78,X,35,103,S1,35,87,S1,34,6,7.6,
X,X,X,97,S1,41,60,80,35,50,80,41,327,4.8,
57,77,36,58,78,35,53,73,38,105,S1,38,344,5.8,
105,S1,40,64,74,39,97,S1,31,64,74,27,345,5,
77,X,41,59,79,37,59,79,42,103,S1,40,342,4.3,
67,77,31,96,S1,41,61,71,23,71,X,30,322,4.8,
52,82,38,75,X,43,83,X,37,68,78,42,304,3.7,
86,X,40,46,76,34,45,75,34,66,76,38,303,2.5,
82,X,40,60,70,34,82,X,39,56,76,36,279,4.6,
64,74,32,96,S1,34,93,S1,36,53,73,34,327,4.8,
68,78,40,102,S1,37,68,78,41,93,S1,35,309,5.1,
X,X,X,93,S1,34,116,SO2,34,97,S1,39,299,3.7,
66,76,38,76,X,38,114,SO2,32,60,70,36,348,5.5,
75,X,39,37,77,40,67,77,40,80,X,34,238,4.6,
32,72,36,90,S1,34,40,80,37,60,70,37,328,3.5,
84,X,37,103,S1,39,49,79,36,52,72,32,307,7,
86,X,40,X,X,X,65,75,37,82,X,42,314,4.7,
99,S1,35,X,X,X,49,79,37,80,X,40,317,5.9,
X,X,X,64,74,32,88,S1,35,41,71,32,322,7.9,
X,X,X,50,70,29,51,71,34,67,77,31,321,6.5,
86,X,43,83,X,34,60,80,34,91,S1,34,316,6.2,
72,82,42,90,X,40,73,83,42,88,X,43,302,5.3,
88,X,43,62,82,40,79,X,42,82,X,44,357,5.4,
60,80,28,90,S1,34,68,78,44,93,S1,40,302,3.8,
X,X,X,63,73,29,36,76,30,88,S1,36,335,3.1,
X,X,X,91,S1,33,90,S1,40,96,S1,42,317,4.5,
67,X,36,86,S1,34,112,SN2,30,86,S1,31,323,2.7,
81,X,44,92,S1,40,76,X,37,X,X,X,326,1.2,
92,S1,37,69,X,37,77,X,31,67,X,30,337,5.1,
98,S1,36,77,X,31,61,71,31,X,X,X,302,4,
68,X,38,102,SO2,37,79,X,33,X,X,X,293,4,
88,S1,33,114,SN2,29,60,70,25,X,X,X,330,5.4,
75,X,35,X,X,X,56,76,28,65,X,25,317,7,
79,X,45,53,73,35,61,71,30,92,S1,36,333,6.1,
62,82,35,77,X,33,75,X,35,73,X,37,300,5.3,
89,S1,36,X,X,X,85,S1,29,85,S1,29,340,6,
74,X,35,75,X,38,69,X,34,112,SO2,22,303,7.8,
92,S1,26,95,S1,28,91,S1,30,73,X,29,327,7.3,
61,71,22,60,70,33,83,S1,30,97,SO2,22,324,5,
75,X,30,63,73,27,58,78,24,66,76,24,318,7,
90,S1,31,X,X,X,54,74,26,63,73,25,298,5.6,
71,X,30,91,S1,33,60,70,32,78,X,31,317,6.5,
66,76,34,96,S1,35,87,S1,36,62,72,33,349,4.5,
53,73,27,X,X,X,61,71,26,73,X,26,335,8.1,
66,76,38,84,X,36,84,X,33,79,X,33,346,5.8,
106,SO2,26,X,X,X,80,X,37,95,S1,35,334,6.9,
81,X,37,91,S1,34,63,73,28,84,X,32,337,3.3,
74,X,28,62,72,30,98,S1,35,72,X,30,300,6.4,
49,79,38,65,X,35,78,X,34,77,X,37,25,6,
75,X,34,59,79,30,64,74,30,93,S1,29,1,6.9,
64,X,30,84,X,33,75,X,36,69,X,31,319,6.9,
X,X,X,X,X,X,94,S1,32,71,X,36,356,7.6,
92,S1,26,63,73,26,46,76,22,90,S1,24,325,8.4,
81,X,35,67,77,30,81,X,38,X,X,X,359,6.9,
84,X,30,65,75,34,63,73,36,81,X,22,13,8.6,
76,X,30,73,X,28,107,SO2,23,90,S1,38,352,7.1,
79,X,34,77,X,33,55,75,21,101,S1,37,334,8.7,
32,82,33,94,X,34,91,X,49,103,S1,34,338,9.1,
66,86,35,62,82,36,97,S1,36,73,X,33,316,9.8,
65,75,34,65,75,33,56,86,30,73,X,30,355,8.9,
X,X,X,61,81,35,62,82,38,83,X,36,331,8.6,
81,X,36,114,SO2,37,75,X,39,X,X,X,359,7.5,
82,X,38,102,S1,32,92,X,33,60,80,30,6,9.6,
66,76,30,59,79,27,103,S1,25,91,X,28,25,6,
53,83,34,74,X,27,78,X,26,56,76,33,34,6.4,
93,X,46,84,X,37,68,78,33,69,79,29,13,5.1,
54,84,35,63,83,33,47,77,30,X,X,X,54,5.34,
79,X,42,69,79,40,101,S1,35,89,S1,33,34,5.4,
X,X,X,72,X,49,86,X,32,88,S1,30,32,5.4,
76,X,40,93,S1,37,70,X,34,96,S1,35,18,4.9,
44,84,37,95,S1,41,60,70,35,65,75,35,113,1.4,
61,71,38,58,68,33,70,X,36,103,SO2,33,48,2.3,
X,X,X,65,X,37,100,SO2,33,100,SO2,33,213,2.3,
X,X,X,64,X,40,83,S1,36,86,S1,42,319,2.5,
78,S1,34,68,X,37,68,X,40,74,S1,34,22,1.5,
X,X,X,63,X,40,56,66,38,74,S1,40,333,1.1,
X,X,X,74,S1,32,66,X,32,89,S1,39,359,2.9,
X,X,X,84,S1,36,61,X,34,63,X,32,9,3.8,
117,SN2,36,88,S1,38,87,S1,38,84,S1,35,257,1.4,
X,X,X,115,SN2,26,74,S1,29,112,SN2,26,303,4.1,
62,X,30,72,S1,35,87,S1,31,116,SN2,30,323,5.2,
99,S1,38,72,X,36,X,X,X,X,X,X,308,6.2,
106,SO2,32,102,SO2,33,60,70,30,107,SO2,32,327,5.9,
78,X,40,75,X,34,82,X,34,94,S1,31,338,6.3,
X,X,X,72,X,36,89,S1,34,66,76,31,338,2.7,
68,78,37,62,82,35,107,SO2,23,91,S1,27,342,5.5,
57,77,39,75,X,37,74,X,28,69,X,27,300,4.6,
102,S1,36,65,75,33,108,SO2,30,63,73,32,318,4.8,
76,X,39,102,S1,39,100,S1,39,113,SO2,32,313,4.2,
51,71,37,70,X,34,67,X,36,116,SO2,36,323,5.8,
57,77,39,59,79,34,105,SO2,34,X,X,X,313,3.4,
101,S1,40,60,70,30,95,S1,32,78,X,38,323,3.6,
93,S1,39,62,72,37,100,S1,36,88,S1,35,323,3.7,
69,X,12,85,X,35,76,X,32,93,S1,35,309,5.8,
80,X,34,71,X,36,62,72,37,82,X,32,321,5.6,
47,87,35,81,X,32,63,73,34,84,X,39,5,4,
X,X,X,83,X,42,89,S1,38,67,77,34,1,5.7,
X,X,X,108,SO2,34,85,S1,32,63,73,32,357,4.7,
69,X,35,108,SO2,34,49,79,36,88,S1,34,337,4,
88,S1,36,80,X,41,90,S1,40,94,S1,40,330,3.3,
105,SO2,32,72,X,36,92,S1,40,66,76,34,306,4.4,
61,71,34,82,X,43,79,X,36,54,74,32,349,5,
92,S1,36,101,S1,37,68,X,32,60,70,31,333,3.9,
53,73,33,63,73,31,47,77,36,X,X,X,360,2.6,
88,S1,30,70,X,31,70,X,33,82,X,37,309,2.5,
74,X,36,46,76,35,77,X,33,X,X,X,301,4.6,
78,X,38,66,76,40,53,73,37,78,X,38,314,5.3,
85,S1,30,69,79,,X,X,X,X,X,X,315,4,
X,X,X,69,79,34,X,X,X,X,X,X,321,4.4,
74,X,38,98,S1,37,104,S1,37,73,X,38,305,3.9,
TW50,X,30,TW50,X,21,TW50,X,30,TW50,X,21,333,3.7,
83,S1,36,79,X,40,85,S1,36,97,S1,36,49,0.7,
90,S1,42,69,X,40,58,78,36,68,X,28,332,1.2,
95,S1,31,60,70,35,99,S1,40,69,X,31,327,3.5,
67,77,36,81,S1,34,74,X,44,98,S1,44,335,1.8,
96,S1,41,43,73,37,41,71,33,80,S1,30,342,4,
67,77,33,69,79,39,59,79,42,91,S1,35,334,3.5,
74,X,33,105,SO2,38,77,X,44,61,71,33,293,3.2,
54,74,29,92,S1,37,63,73,43,71,X,35,304,3.1,
67,77,42,75,X,40,91,S1,39,83,S1,31,333,3.3,
X,X,X,65,75,38,59,79,32,58,78,35,333,3.2,
77,X,40,84,S1,28,69,79,46,111,SO2,40,292,3.6,
82,S1,33,69,X,40,50,70,46,65,75,36,244,1.2,
X,X,X,89,S1,40,91,S1,37,100,SO2,35,290,1.5,
67,X,46,42,72,31,63,73,36,99,S1,41,353,1,
91,S1,41,66,76,41,75,X,38,68,X,38,21,2.1,
77,X,48,97,S1,48,76,X,54,85,S1,41,48,2.3,
55,75,38,60,70,38,82,S1,38,84,S1,30,32,0.6,
103,SO2,32,105,SO2,41,92,S1,32,60,70,35,283,1.7,
57,77,32,112,SO2,41,62,72,36,74,X,32,219,0.7,
62,72,36,68,X,40,76,X,46,95,S1,41,342,3,
97,S1,38,52,72,38,77,X,46,76,X,40,321,2.5,
99,S1,42,60,70,40,61,71,36,75,S1,32,281,0.8,
71,X,33,101,S1,49,102,S1,48,84,S1,36,351,2.1,
69,X,31,80,S1,38,80,S1,38,78,S1,37,351,2.9,
89,S1,36,101,S1,46,90,S1,29,94,S1,36,352,3.8,
79,S1,37,51,71,42,102,SO2,34,76,S1,30,295,2.1,
58,78,42,58,78,35,78,S1,35,97,S1,40,314,3.1,
92,S1,35,69,X,32,59,79,30,71,X,36,326,5.1,
66,76,35,70,X,41,72,X,33,102,S1,46,334,4.4,
70,X,32,80,S1,29,93,S1,35,X,X,X,11,4.6,
117,SO2,33,55,75,36,74,X,40,73,X,36,308,5.2,
96,S1,33,63,73,38,85,S1,33,61,71,22,28,3.1,
70,X,36,107,SO2,34,72,X,40,98,S1,41,309,2.2,
77,S1,36,103,S1,46,64,74,36,51,71,33,295,3.4,
82,S1,36,68,78,39,83,S1,39,92,S1,39,315,3.8,
60,70,38,76,X,48,56,76,42,98,S1,42,59,3.9,
76,S1,18,70,X,42,86,S1,40,78,S1,36,324,3.1,
112,SO2,36,72,X,27,62,72,39,103,S1,44,308,5.1,
73,X,36,56,76,33,72,X,28,110,SO2,33,313,5.5,
X,X,X,61,71,36,85,S1,34,76,X,42,338,3.8,
63,73,36,61,71,36,72,X,43,77,X,33,305,5.7,
89,S1,39,116,SO2,39,66,76,40,X,X,X,13,4,
67,77,31,81,S1,30,82,S1,30,60,70,31,359,7.6,
X,X,X,66,86,38,95,S1,34,66,86,44,41,5.7,
102,S1,44,76,X,46,92,S1,38,63,73,36,353,4.4,
35,85,38,60,80,38,101,S1,40,98,S1,41,354,3.4,
89,S1,33,73,X,31,87,S1,33,89,S1,31,318,6.5,
83,S1,32,53,73,29,115,SO2,25,57,77,32,311,5.1,
53,73,43,77,X,46,61,71,33,90,S1,36,109,6.5,
82,S1,34,80,S1,30,94,S1,36,82,S1,30,336,4.9,
54,74,34,56,76,34,84,S1,30,81,S1,25,15,4.4,
X,X,X,83,S1,30,93,S1,34,70,X,30,24,5.4,
71,X,36,72,X,32,53,73,36,61,71,28,359,6.9,
X,X,X,X,X,X,59,79,23,57,77,35,356,4.6,
109,S1,42,36,86,32,37,87,32,86,S1,32,355,7.8,
80,S1,36,92,S1,32,80,S1,19,75,X,25,345,5.4,
80,S1,30,85,S1,41,79,S1,36,107,S1,43,347,5.4,
66,76,34,64,74,33,61,71,30,63,73,30,328,5.2,
89,S1,38,74,X,37,51,71,30,90,S1,37,304,6.4,
85,S1,38,103,S1,41,70,X,38,90,S1,36,338,6.2,
72,X,37,84,S1,30,59,79,32,58,78,29,319,5.5,
109,S1,39,68,X,36,71,X,44,79,S1,36,314,5.1,
74,X,38,76,X,42,60,70,32,72,X,32,345,3.8,
98,S1,37,58,78,37,88,S1,40,66,76,33,306,3.6,
85,S1,39,69,X,36,59,79,33,61,71,31,307,4.1,
X,X,X,98,S1,44,70,X,36,83,S1,39,311,4.6,
X,X,X,X,X,X,X,X,X,57,77,35,314,4.3,
85,S1,38,37,77,40,52,72,36,78,S1,31,265,1.7,
91,S1,38,87,S1,40,71,X,42,73,X,38,318,2.7,
84,S1,36,80,S1,31,105,SO2,36,93,S1,40,16,4.2,
78,S1,32,69,X,36,78,S1,32,94,S1,41,34,4,
74,X,36,91,S1,32,72,X,32,96,S1,36,24,6.1,
81,S1,28,99,S1,32,88,S1,32,98,S1,32,340,5.9,
84,S1,27,49,79,35,75,X,32,95,S1,30,353,4.6,
46,76,34,55,75,30,57,77,30,91,S1,30,35,3.8,
105,SO2,30,59,69,35,69,X,27,75,X,26,2,4.9,
65,75,34,75,X,33,86,S1,32,66,76,30,20,4.7,
80,X,40,84,X,40,75,X,38,95,S1,37,322,3.2,
82,X,39,69,X,28,59,79,37,80,X,40,316,3.8,
X,X,X,47,77,33,72,X,32,62,72,34,356,6.3,
74,X,36,105,S1,37,79,X,33,91,S1,34,23,3.6,
98,S1,41,87,S1,36,74,X,35,62,72,33,311,3.7,
X,X,X,72,X,34,75,20,33,83,X,35,346,5.3,
73,X,34,84,X,36,101,S1,38,98,S1,37,334,3.5,
107,S1,35,65,75,33,86,X,37,57,77,34,358,4.1,
88,X,37,77,X,41,59,79,40,66,76,41,27,3.3,
74,X,30,62,72,27,71,X,30,65,75,34,336,5.1,
64,74,36,114,SO2,34,59,79,37,96,S1,32,32,6.1,
61,71,32,81,X,35,76,X,34,90,S1,31,357,5.8,
57,77,34,78,X,35,62,72,34,62,72,32,327,3.7,
93,S1,34,74,X,36,74,X,33,78,X,37,345,4.4,
71,X,32,72,X,33,67,X,32,58,78,33,344,4.1,
98,S1,34,74,X,34,56,76,32,90,S1,33,359,6.8,
108,SO2,36,94,S1,38,81,X,40,84,X,47,36,6.9,
73,X,32,116,SO2,31,99,S1,32,58,78,32,60,6.2,
89,S1,30,81,X,38,81,X,40,84,X,44,20,5.2,
89,S1,37,67,77,35,73,X,28,62,72,30,332,5.4,
X,X,X,97,S1,36,43,83,40,70,80,36,10,4.7,
47,87,39,95,S1,32,37,87,37,60,80,34,7,3.4,
61,81,43,65,85,41,59,79,38,58,78,36,2,5.2,
64,84,37,82,X,44,65,85,40,80,X,37,319,3.8,
77,X,38,102,S1,40,64,84,40,83,X,46,20,2.7,
93,S1,38,72,82,41,76,X,39,X,X,X,319,3,
85,S1,37,106,SO2,28,109,SO2,37,91,S1,33,349,2.9,
65,75,31,55,75,31,87,S1,31,X,X,X,314,3.3,
X,X,X,67,77,37,90,S1,39,66,76,39,334,2.7,
88,S1 A,32,71,X,40,65,75,32,91,S1,39,358,2.4,
X,X,X,101,SO2,37,92,S1,38,109,SO2,25,14,2.2,
X,X,X,72,X,36,78,S1,30,111,SO2,36,7,2.2,
X,X,X,95,S1,42,72,X,30,59,79,38,25,2.4,
91,S1,37,76,S1,34,103,SO2,32,92,S1,37,295,1,
61,71,30,70,X,34,74,X,34,97,S1,39,274,0,
86,S1,34,67,X,39,59,69,26,67,X,34,272,0.2,
64,74,34,47,77,43,82,S1,31,90,S1,39,92,0.7,
97,S1,39,90,S1,40,100,SO2,31,59,79,40,59,1.8,
51,71,39,53,73,39,42,72,39,68,78,39,1,2.5,
79,X,44,98,S1,37,84,S1,35,79,X,44,301,2.4,
73,X,30,72,X,36,100,SO2,36,76,X,38,354,4.5,
X,X,X,83,S1,31,59,79,39,82,S1,31,319,3.5,
X,X,X,57,77,36,81,S1,38,39,79,36,314,2.8,
X,X,X,30,70,35,56,76,37,106,SO2,32,337,3.5,
70,X,30,58,78,30,63,73,41,X,X,X,11,3,
112,SO2,39,64,74,34,36,76,36,X,X,X,326,3.1,
63,73,30,83,S1,30,63,73,36,48,78,36,341,4.2,
95,S1,35,85,S1,35,65,75,30,63,73,30,331,6,
89,S1,35,88,S1,35,75,X,38,83,S1,26,343,7.5,
81,S1,30,88,S1,34,49,79,34,75,X,40,20,2.4,
89,S1,32,71,X,36,81,S1,28,103,SO2,28,309,4,
100,SO2,25,72,X,40,59,79,33,56,76,30,321,7,
X,X,X,56,76,36,74,X,36,62,72,33,304,7.9,
59,79,37,51,71,32,54,74,32,70,X,30,325,5.9,
79,X,43,81,X,42,72,X,40,84,S1,30,304,5,
75,X,39,71,X,36,82,S1,33,68,78,30,278,9,
56,76,35,38,78,36,32,72,30,69,79,32,274,5,
X,X,X,94,SO2,5,68,78,36,54,74,31,305,5.1,
86,S1,28,77,X,30,81,X,40,95,S1,43,337,7,
88,S1,40,67,77,32,101,S1,44,82,X,40,50,5.7,
76,X,36,91,S1,34,107,SO2,31,61,71,28,332,5.5,
102,S1,42,74,X,42,71,X,36,79,X,36,320,5.4,
74,X,38,90,S1,34,66,76,33,84,S1,36,310,5.7,
X,X,X,85,S1,38,47,77,39,69,79,42,336,5.7,
X,X,X,X,X,X,102,S1,36,61,71,36,323,6,
76,X,32,56,76,28,71,X,22,75,X,34,331,6.2,
75,X,34,99,S1,35,59,79,34,64,74,28,323,7.8,
58,78,35,58,78,33,50,80,33,67,77,30,18,6.7,
75,X,32,82,X,39,59,79,30,65,75,31,332,8.2,
68,78,35,79,X,38,51,81,35,42,82,31,342,6.2,
75,X,34,78,X,34,89,S1,35,116,SO2,35,322,7.8,
X,X,X,X,X,X,X,X,X,78,X,33,350,5.2,
64,84,32,52,82,36,113,SO2,36,89,X,40,338,6.6,
X,X,X,108,S1,24,94,S1,27,55,75,30,345,7.4,
74,X,34,57,77,33,80,X,43,52,82,35,310,7,
103,S1,29,58,78,28,66,76,30,74,X,23,318,8,
X,X,X,80,X,40,91,S1,32,64,74,29,311,7.3,
73,X,40,57,77,36,53,73,37,73,X,36,291,6.1,
74,X,34,65,75,44,80,X,48,72,X,34,328,5.8,
101,S1,40,79,X,35,55,75,35,49,79,35,285,5.6,
X,X,X,83,S1,38,78,X,44,77,X,44,277,5.5,
X,X,X,75,X,39,63,73,40,63,73,39,293,8,
X,X,X,70,X,39,73,X,40,53,73,40,269,6.9,
TW50,20,41,TW50,20,32,TW50,20,32,TW50,20,41,342,7,
72,82,32,100,S1,35,62,82,37,54,84,37,1,8.8,
59,79,32,102,S1,37,120,SO2,33,101,S1,38,33,6.2,
84,X,36,102,S1,36,113,SO2,25,78,X,28,37,7.2,
120,SO2,32,64,84,33,58,78,28,89,X,32,36,5,
117,SO2,27,108,S1,32,84,X,36,55,85,37,325,5.2,
74,84,30,91,X,41,83,X,29,X,X,X,28,8.5,
71,81,34,102,S1,35,76,86,37,96,S1,24,32,6.1,
93,X,37,46,86,36,44,84,28,59,89,37,327,7.5,
89,X,43,62,82,39,91,X,46,80,90,39,37,7.4,
78,88,37,63,83,36,48,88,30,70,90,34,23,7.4,
84,X,32,70,90,40,80,90,35,100,S1,32,342,4.9,
35,85,32,70,90,38,43,83,30,96,S1,29,4,7.2,
60,90,34,69,89,36,80,90,34,85,X,34,336,8.1,
73,83,36,69,89,38,70,90,40,67,87,40,20,6.5,
X,X,X,89,X,41,87,X,42,74,84,32,34,5.1,
56,86,34,55,85,36,61,81,35,X,X,X,25,6.8,
78,88,30,78,88,38,85,X,40,88,X,40,328,5.9,
103,S1,42,82,X,38,51,81,35,81,X,41,39,3.7,
51,81,31,53,83,31,78,X,40,82,X,45,25,3.7,
57,87,36,55,85,35,77,X,38,90,S1,27,357,5.3,
100,S1,34,37,87,34,39,89,34,85,X,42,6,6.6,
80,X,42,88,X,31,56,86,38,58,88,38,354,7.2,
88,X,47,55,85,34,59,89,39,93,S1,38,332,4.2,
72,82,37,76,86,39,62,82,31,X,X,X,353,5.9,
X,X,X,88,S1,32,74,84,38,69,79,32,327,4.4,
80,X,40,63,83,39,52,82,32,41,81,31,8,7.3,
75,85,37,61,81,36,47,87,37,58,88,42,323,5.2,
54,84,36,75,85,32,67,87,32,92,S1,30,359,5.5,
45,85,30,79,X,32,72,82,39,X,X,X,27,5.3,
43,83,33,97,S1,36,47,87,40,82,X,44,15,5.7,
56,86,35,86,X,41,65,85,44,56,86,35,360,6.8,
82,X,30,69,79,34,57,87,34,92,S1,30,328,6.7,
X,X,X,84,X,38,62,82,38,86,X,40,315,3.5,
X,X,X,81,X,37,107,S1,33,101,S1,36,33,2.7,
110,S1,36,106,S1,36,78,X,35,71,81,43,338,6.2,
80,X,36,97,S1,35,58,88,32,71,81,30,25,6.9,
93,S1,31,89,S1,29,76,86,38,X,X,X,343,6.3,
72,82,31,56,86,27,64,84,34,104,S1,35,328,6.9,
X,X,X,114,S1,25,108,S1,33,90,S1,29,311,8,
X,X,X,X,X,X,84,X,36,69,89,39,320,6,
98,S1,35,98,S1,34,90,S1,36,80,X,36,342,6.5,
62,82,40,88,X,35,73,83,40,104,S1,35,316,6.4,
84,X,39,56,86,33,78,X,38,65,85,33,317,6.4,
105,S1,28,62,82,34,69,79,36,82,X,35,322,7.1,
86,X,47,108,S1,39,52,82,35,80,X,36,21,5.8,
73,83,37,68,78,33,79,X,33,65,85,34,308,7.1,
61,81,38,86,S1,35,72,82,34,88,S1,35,302,4,
92,S1,35,103,S1,29,106,S1,30,94,S1,39,33,5.5,
91,S1,32,81,X,42,71,81,37,74,84,38,356,7.8,
93,S1,33,93,S1,32,75,85,30,X,X,X,25,6,
58,88,36,71,81,34,69,79,34,62,82,40,356,7.6,
73,83,38,77,87,32,105,S1,39,85,X,39,323,4.3,
66,86,36,68,88,34,X,X,X,X,X,X,341,6.3,
X,X,X,91,S1,36,82,X,33,59,89,36,339,5.5,
103,S1,37,44,84,34,40,80,34,83,X,37,328,6.9,
86,X,40,57,87,38,60,80,33,48,88,37,321,5.2,
81,X,39,88,X,40,52,82,40,67,87,41,296,4.4,
80,X,41,71,81,32,62,82,41,46,86,34,25,2.9,
92,S1,44,67,87,45,71,81,45,85,X,50,21,4.1,
100,SO2,33,81,S1,35,51,71,322,82,S1,28,310,2.4,
96,S1,36,95,S1,38,72,X,41,73,X,45,321,3.8,
84,S1,37,72,X,32,108,SO2,28,50,70,33,335,2.6,
67,77,36,100,SO2,28,88,S1,42,75,X,35,324,6.7,
83,S1,30,86,S1,33,89,S1,30,89,S1,32,245,4.2,
68,78,33,103,SO2,28,X,X,X,X,X,X,310,4.4,
67,77,40,51,71,33,66,76,33,90,S1,36,316,2.1,
91,S1,30,86,S1,35,68,78,30,93,S1,39,319,6.9,
72,X,38,83,S1,33,67,77,30,67,77,33,333,6.3,
X,X,X,73,X,35,89,S1,32,74,X,28,307,4,
59,79,31,102,S1,37,61,71,40,60,70,38,304,4,
X,X,X,65,75,36,90,S1,38,58,78,42,316,4.9,
87,S1,36,118,SN2,36,62,72,36,70,X,29,277,2.6,
80,X,34,70,X,37,81,X,40,68,78,42,308,4.1,
62,72,31,97,S1,42,97,S1,40,93,S1,41,354,4.3,
66,76,39,80,X,39,69,79,40,72,X,32,331,4.8,
X,X,X,X,X,X,59,79,41,83,X,46,296,5.2,
X,X,X,83,S1,42,65,75,36,73,X,40,296,4.2,
54,74,40,97,S1,40,63,73,33,52,72,27,310,4.8,
X,X,X,118,SN2,28,106,SO2,30,86,S1,30,318,4.9,
X,X,X,94,S1,30,65,75,37,77,X,39,321,3.5,
58,78,42,83,X,47,60,80,42,75,X,42,357,4.4,
75,X,38,84,S1,31,88,S1,38,96,S1,38,327,5.7,
71,X,40,68,78,37,74,X,40,75,X,42,319,5.4,
74,X,37,72,X,37,75,X,40,107,SO2,33,324,5.4,
58,78,30,57,77,30,82,S1,28,87,S1,36,325,3.3,
65,75,30,56,76,30,92,S1,38,63,73,30,295,5.6,
69,79,31,90,S1,33,78,X,37,51,71,28,330,6.3,
79,X,37,65,75,37,101,SO2,27,85,S1,26,322,6.6,
90,S1,28,93,S1,28,80,X,40,75,X,30,18,5.3,
X,X,X,96,S1,33,98,S1,34,98,S1,32,288,7.2,
X,X,X,90,S1,30,68,X,29,66,76,34,3,7.5,
64,74,27,69,X,29,85,X,41,X,X,X,328,7,
93,S1,30,63,73,31,93,S1,30,79,X,29,13,6.4,
54,84,33,47,77,30,54,84,40,88,S1,32,11,4.4,
119,SN2,31,90,S1,30,52,82,32,72,X,34,341,6.6,
84,X,36,81,X,34,95,S1,36,80,X,33,354,5,
111,SO2,30,113,SO2,31,82,X,28,67,77,26,6,8.3,
86,X,34,57,77,30,77,X,29,70,80,27,328,7.3,
68,78,34,69,79,33,75,X,35,103,S1,36,337,8.7,
44,84,35,81,X,39,101,S1,34,72,X,33,316,8,
96,S1,34,65,75,34,96,S1,32,68,X,31,356,7.7,
61,81,34,84,X,30,53,83,31,66,76,27,316,7.3,
