weight4,setup4,speed4,weight3,setup3,speed3,weight2,setup2,speed2,weight1,setup1,speed1,wind_dir,wind_speed,
62,SN2,27,62,SN2,30,52,SO2,28,X,X,X,190,15.1,
100,SN2 S3,38,101,SN2 S3,37,76,S3,35,109,SN2X2 S3,36,184,12.5,
50,SO2,32,63,SN2,33,85,S3,37,84,S3,36,197,12.6,
68,SN2,34,66,SN2,32,65,SN2,35,109,SN2X2 S3,43,179,11.3,
78,S3,38,90,SO2S3,38,61,SN2,29,67,SN2,30,231,12.3,
60,SN2,37,93,SN2 S3,36,94,SN2 S3,39,78,S3,36,216,10.7,
115,SN2X2 S3A,42,96,SN2 S3,41,89,SO2 S3,38,95,SN2 S3,37,200,13.8,
93,SO2 S3,44,95,SO2 S3,42,113,SN2X2 S3A,44,X,X,X,166,18.5,
65,SN2,32,120,SN2X2 S3A,38,67,SN2,34,98,SN2 S3,35,148,16.2,
93,SO2 S3,37,76,S3,36,80,S3,36,75,S3,39,155,12.4,
73,SN2,31,55,SO2,30,61,SO2,32,80,S3,32,214,17,
60,SO2,23,103,SN2 S3,30,75,S3,24,X,X,X,167,13.1,
99,SN2 S3,37,74,SN2,37,82,S3,34,88,SO2 S3,37,153,14.1,
88,S3,36,83,S3,34,85,S3,33,66,SN2,35,184,14.5,
94,S3,40,67,SN2,43,79,SN2,44,89,S3,40,165,17,
64,SN2,41,95,SN2 S3,40,81,S3,37,63,SN2,36,165,15,
80,S3,37,79,S3,36,86,S3,40,77,S3,38,135,14.2,
92,SN2 S3,37,75,S3,40,71,S3,39,90,SN2 S3,42,193,13.6,
96,SN2 S3,43,65,SN2,38,74,S3,30,72,S3,28,195,15.3,
81,SO2 S3,34,79,SO2 S3,35,72,S3,32,77,SO2 S3,34,156,18,
84,SN2 S3,36,112,SN2X2 S3A,38,65,SN2,35,70,S3,37,152,18.7,
97,SO2 SN2 S3,40,86,SN2 S3,42,93,SO2 SN2 S3,42,83,SN2 S3,40,177,18.7,
97,SN2X2 S3,39,80,SN2 S3,38,69,S3,36,92,SN2X2S3,36,205,19.8,
X,X,X,108,SN2X2 S3,40,61,SN2,37,74,S3,38,168,17.6,
76,SN2 S3,36,103,SN2X2 S3,44,72,SO2 S3,36,67,S1 S3,37,205,24.4,
84, SN2 S3,37,78,SN2 S3,35,79,SN2 S3,36,104,SN2X2 S3,40,195,24.9,
X,X,X,82,SN2 S3,40,79,SN2 S3,37,X,X,X,211,25.3,
85,SO2 SN2 S3,44,72,SN2 S3,43,83,SO2 SN2 S3,42,115,SN2 S 2 S3A,42,198,16.7,
90,SO2 SN2 S3,38,79,SN2 S3,38,117,SN2 X2 S3A,36,67,S3,34,174,18.6,
73,SO2 S3,32,85,SO2 SN2 S3,35,65,S3,36,105,SN2X2 S3,,212,21,
69,S3,24,86,SO2 SN2 S3,24,75,SN2 S3,20,X,X,X,153,16.3,
66,SN2,24,89,SN2 S3,26,74,S3,24,91,SN2 S3,21,196,18.6,
83,SO2 SN2 S3,39,59,SN2,37,71,SO2S3,37,72,SO2 S3,36,162,13.1,
75,SN2 S3,37,76,SN2 S3,38,84,SO2 SN2 S3,35,89,SN2X2 S3,37,183,17.7,
84,SO2 SN2 S3,35,67,S3,36,67,S3,43,81,SO2 SN2 S3,40,169,16.4,
51,S1,27,45,S1,32,79,SN3 S3,33,85,O2 SN2 S3,30,156,17.6,
84,SN2 S3,42,66,SN2,40,68,SN2,39,97,SN2X2 S3,41,203,17.2,
83,SN2 S3,40,80,SO2 S3,42,88,SN2 S3,41,75,S3,40,168,17.5,
86,SN2 S3,33,X,X,X,72,S3,30,93,SN2 S3,31,173,17.1,
99,SO2 SN2 S3,48,93,SN2 S3,44,104,SN2X2 S3,48,98,SO2 SN2 S3,48,185,15,
68,S3,36,57,SN2,37,60,SN2,38,97,SN2X2 S3,42,159,9.7,
X,X,X,90,SO2 SN2 S3,34,60,SN2,27,109,SN2X2 S3 A,35,141,16.3,
79,SN2 S3,40,96,SN2X2 S3,41,77,SN2 S3,37,84,SO2 SN2 S3,38,149,13,
71,SO2 S3,19,84,SO2 SN2 S3,31,115,SN2X32 S3A,34,111,SN2X2 S3 A,31,143,20.4,
95,SN2X2 S3,33,64,SN2,34,65,SN2,32,102,SN2X2 S3,37,203,12.9,
75,SN2 S3,34,85,SO2 SN2 S3,34,63,SN2,36,94,SN2 X2 S3 A,37,173,13.6,
87,O2 SN2 S3,35,59,SN2,34,60,SN2,31,65,S3,31,150,14.9,
109,SN2X2 S3 A,36,98,SN2X2 S3,37,100,SN2X2 S3,40,82,SN2 S3,34,146,17.7,
78,SO2 S3,37,88,SO2 SN2 S3,34,82,SN2 S3,32,56,SO2,31,203,16.4,
90,SN2 S3,43,92,SN2 S3,40,87,SN2 S3,37,60,SO2,38,217,14,
101,SN2X2 S3,50,101,SN2X2S3,55,77,SO2 S3,46,87,SN2 S3,47,153,23.1,
91,SN2X2 S3,38,66,S3,37,82,SO2 SN2 S3,40,X,X,X,169,22.4,
67,S3,36,87,SN2 X2 S3,39,82,SO2 SN2 S3,40,78,SO2 SN2 S3,34,220,15.2,
X,X,X,92,SN2X2 S3,41,69,SO2 S3,37,51,SN2,35,152,20.8,
91,SN2 X2 S3,33,72,SN2 S3,35,62,S3,37,65,S3,39,214,19.6,
95,SN2X2 S3,45,78,SN2 S3,45,69,S1 S3,47,105,SN2X2 S3 A,46,207,19.3,
97,SN2X2 S3,35,56,SN2,36,61,S3,33,79,SO2 SN2 S3,24,151,23.1,
65,SO2 S3,38,83,SO2 SN2 S3,39,89,SN2X2 S3,37,81,SO2 SN2 S3,38,174,22.5,
97,SN2 X2 S3 A,44,105,SN2 X2 S3 A,43,83,SO2 SN2 S3,42,69,SO2 S3,40,217,16.8,
75,SN2 S3,36,83,SO2 SN2 S3,40,103,SN2 X2 S3 A,42,74,SN2 S3,36,183,21.2,
77,SO2 SN2 S3,41,50,SN2,36,72,SN2 S3,35,77,SO2 SN2 S3,42,184,19.2,
60,S3,37,73,SO2 SN2 S3,37,69,S1 SN2 S3,38,74,SO2 SN2 S3,39,153,24.3,
85,SO2 SN2 S3,44,83,SO2 SN2 S3,34,66,N2 S3,28,109,SN2 X2 S3 A,44,142,21,
85,SO2 SN2 S3,42,56,SN2,44,93,SN2X2 S3,43,81,SO2 SN2 S3,44,199,19.3,
91,SN2X2 S3,40,61,SO2 S3,35,57,S3,33,98,SN2X2S3,45,174,22.8,
101,SN2X2 S3 A,40,66,SN2 S3,30,76,SO2 SN2 S3,40,64,SO2 S3,30,210,18.5,
82,SO2 SN2 S3,43,79,SO2 SN2 S3,44,66,SO2 S3,41,99,SN2 X2 S3 A,46,161,21.8,
88,SN2X2 S3,46,95,SN2X2 S3,44,67,SN2 S3,40,76,SO2 SN2 S3,36,192,21.1,
65,SO2 S3,33,71,SN2 S3,36,112,SN2X2 S3 A,48,80,SO2 SN2 S3,45,210,20.1,
106,SN2 SX2 S3 A,40,81,SO2 SN2 S3,33,79,SO2 SN2 S3,42,53,SN2,45,211,19.6,
59,S3,33,61,S1 S3,32,78,SO2 SN2 S3,37,117,SN2X2 S3 A,38,150,24.4,
71,SN2 S3,44,85,SO2 SN2 S3,47,79,SO2 SN2 S3,46,81,SO2 SN2 S3,45,165,26.6,
71,SN2 S3,33,57,S3,33,84,SO2 SN2 S3,36,X,X,X,191,26.9,
93,SN2X2 S3,44,101,SN2X2 S3 A,47,73,SO2 SN2 S3,44,97,SN2X2 S3 A,45,208,25.1,
79,SN2X2S3,37,89,SN2X2S3,40,79,SN2X2S3,40,84,SN2X2 S3,41,154,23.4,
60,SN2 S3,40,73,SO2 SN2 S3,41,75,SO2 SN2 S3,41,90,SN2X2 S3,42,167,23.1,
X,X,X,84,SO2 SN2 S3,33,82,SO2 SN2 S3,34,81,SO2 SN2 S3,31,208,21.9,
110,SN2X2 S3 A,34,97,SN2X2 S3,36,48,SO2,38,97,SN2X2 S3,36,158,22.5,
68,SO2 S3,41,77,SO2 SN2 S3,43,60,S3,44,94,SN2X2 S3,42,166,24.7,
69,SN2 S3,38,104,SN2X2 S3 A,43,113,SN2X2 S3 A,49,118,SN2X2 S3 A,45,208,19.3,
62,SO2 S3,41,76,SO2 SN2 S3,41,43,S1,42,78,SO2 SN2 S3,40,186,21.6,
87,SN2X2 S3,30,67,SN2 S3,23,78,SO2 SN2 S3,27,54,SO2,34,163,24.3,
95,SN2X2 S3 A,34,75,SO2 SN2 S3,38,76,O2 SN2 S3,35,98,SN2X2 S3 A,37,181,23.5,
92,SN2X2 S3,46,52,S1,43,78,SN2 S3,45,82,SO2 SN2 S3,44,168,24,
X,X,X,85,SO2 SN2 S3,37,61,SO2 S3,34,83,SO2 SN2 S3,36,160,22.8,
95,SN2X2 S3,36,101,SN2X2 S3 A,36,79,SO2 SN2 S3,37,79,SO2 SN2 S3,38,189,24.6,
81,SO2 SN2 S3,40,60,S3,32,103,SN2X2 S3,42,72,SN2 S3,33,167,18.8,
72,SN2 S3,46,65,SO2 S3,49,71,SN2 S3,50,98,SN2X2 S3,48,218,24.2,
61,SO2 S3,40,108,SN2 X2 S3 A,45,80,SO2 SN2 S3,38,86,SO2 SN2 S3,42,158,27.8,
94,SN2X2 S3 A,41,66,SO2 SN2 S3,41,81,SN2X2 S3,41,70,SO2 SN2 S3,42,214,27.5,
78,SN2X2S3,41,70,SO2 SN2 S3,42,96,SN2X2 S3 A,45,90,SN2X2 S3,47,202,20.8,
83,SN2X2 S3,47,74,SO2 SN2 S3,46,77,SN2X2 S3,37,54,SN2,37,162,23.1,
97,SN2X2 S3 A,41,68,S1 SN2 S3,43,77,SN2X2 S3,42,61,SN2 S3,37,159,21.8,
83,SN2 X 2 S3,41,72,SO2 SN2 S3,38,70,SO2 SN2 S3,40,83,SN2X2 S3,41,165,20.3,
79,SN2X2 S3,41,64,SN2 S3,45,80,SN2X2 S3,42,72,SO2 SN2 S3,43,162,25.2,
72,SO2 SN2 S3,41,45,S1,43,97,SN2X2 S3 A,42,51,S1,44,137,29.3,
72,SO2 SN2 S3,36,57,SO2,39,72,SO2 SN2 S3,39,71,SO2 SN2 S3,38,134,21.1,
119,SN2X2 S3 A,38,58,SO2,38,69,SN2 S3,35,81,SO2 SN2 S3,34,225,25,
86,SN2X2 S3,35,75,SN2X2 S3,33,66,SN2 S3,36,85,SN2X2 S3,38,165,22.5,
69,SN2 S3,36,98,SN2X2 S3 A,36,57,S3,38,87,SN2X2S3,39,205,22.4,
66,SN2 S3,20,77,SO2 SN2 S3,21,71,SN2 S3,24,87,SN2X2 S3,23,187,25.4,
94,SN2X2 S3,26,64,SO2 S3,15,72,SN2 S3,15,70,SN2 S3,15,169,15.4,
76,SN2 S3,41,85,SO2 SN2 S3,42,69,S3,44,108,SN2X2 S3 A,43,186,18.1,
114,SN2X2 S3 A,46,71,SO2 SN2 S3,42,79,SN2X2 S3,43,74,SO2 SN2 S3,45,160,27.4,
78,SN2X2 S3,38,72,SO2 SN2 S3,40,71,SO2 SN2 S3,40,77,SN2X2 S3,36,161,25.4,
101,SN2X2 S3 A,42,67,SN2 S3,35,54,SN2,35,108,SN2X2 S3 A,43,192,25.6,
73,SO2 SN2 S3,45,80,SN2X2 S3,46,79,SN2X2 S3,44,X,X,X,136,23.1,
X,X,X,83,SN2X2 S3,32,65,SN2 S3,23,62,SN2 S3,23,221,23.2,
TW50,SLIDER,X,TW50,SLIDER,X,TW50,SLIDER,X,TW50,SLIDER,X,221,19.3,
82,S1,31,67,X,45,X,X,X,X,X,X,228,13,
96,SN2,40,74,S1,38,X,X,X,X,X,X,216,15,
69,S1,40,50,X,41,X,X,X,X,X,X,200,14,
71,S1,40,94,SN2,36,X,X,X,X,X,X,198,13.5,
61,S1,26,71,S1,37,X,X,X,86,SO2,33,249,13.4,
71,S1,42,103,SN2,42,54,X,42,63,S1,36,201,12.9,
97,SN2,40,106,SN2,43,82,SO2,34,95,SN2,30,230,12.7,
60,S1,32,77,SO2,34,70,S1,34,58,X,34,205,14.6,
78,SO2,28,103,SN2,34,57,X,32,84,SO2,34,170,14.3,
94,SN2,34,89,SO2,34,73,S1,44,67,S1,34,224,13.6,
70,S1,35,94,SN2,33,92,SN2,34,93,SN2,29,208,13.5,
74,S1,45,52,X,34,93,SO2,41,69,S1,41,210,13.1,
84,SO2,32,69,S1,40,89,SO2,40,90,SO2,36,241,14.2,
X,X,X,89,SO2,42,91,SO2,43,75,S1,46,236,15,
69,S1,40,68,S1,43,82,SO2,31,78,SO2,30,201,13.7,
X,X,X,X,X,X,70,S1,43,96,SN2,40,275,13.4,
86,SO2,33,87,SO2,34,89,SO2,48,95,SN2,30,211,11.7,
49,X,30,82,SO2,33,87,SO2,33,99,SN2,28,262,9.6,
74,S1,34,54,X,35,89,SO2,36,89,SO2,37,248,16.2,
82,SO2,31,96,SN2,33,84,SO2,33,62,S1,33,223,17.1,
73,S1,30,63,S1,32,83,SO2,33,96,SN2,29,234,17.8,
80,S1,43,67,X,40,79,S1,39,70,X,42,238,17.3,
68,S1,34,99,SN2,34,66,S1,30,104,S3,31,227,15.7,
89,SO2,31,83,SO2,32,91,SO2,33,69,S1,34,250,14.9,
80,SO2,30,62,S1,30,64,S1,28,118,SN2 S3,32,218,18.3,
68,S1,33,117,SN2 S3,31,63,S1,32,55,X,30,226,10.4,
X,X,X,78,S1,35,82,S1,34,72,S1,34,284,18.5,
88,SO2,32,63,S1,30,66,S1,31,93,SO2,31,202,17.8,
89,SO2,30,95,SO2,27,52,X,33,71,S1,32,217,19,
X,X,X,78,S1,39,96,SO2,36,93,SO2,32,205,19.5,
70,S1,37,79,S1,37,76,S1,45,74,S1,33,230,22,
64,X,40,76,S1,42,52,X,33,99,SN2,28,28,17.1,
76,S1,36,77,S1,36,87,SO2,36,70,S1,36,243,17.7,
75,S1,31,70,S1,22,81,SO2,24,72,S1,30,214,19.1,
X,X,X,X,X,X,X,X,X,81,SO2,32,229,19,
76,S1,38,56,X,35,108,S3,33,96,SN2,31,238,15.8,
78,S1,27,74,S1,27,92,SO2,29,60,X,33,221,13.5,
75,S1,32,95,SO2,29,74,S1,29,91,SO2,30,207,16.8,
X,X,X,82,S1,36,65,X,42,121,SN2 S3,28,243,15.8,
94,SO2,33,74,S1,34,79,S1,40,79,S1,40,228,17.5,
71,S1,34,67,X,49,77,S1,36,62,X,38,224,16.4,
81,S1,40,87,SO2,32,94,SO2,37,104,SN2,40,212,15.4,
77,S1,38,75,S1,32,72,S1,37,77,S1,36,233,12.6,
94,SO2,32,100,SN2,28,57,X,37,87,SO2,31,220,11.9,
92,SO2,39,68,S1,35,83,S1,41,82,S1,32,240,9.2,
54,X,24,58,X,36,80,S1,36,69,S1,22,214,17.2,
84,S1,39,54,X,22,101,SN2,27,X,X,X,270,13.4,
98,SO2,35,56,X,40,63,X,40,74,S1,32,243,16,
81,S1,34,85,S1,45,61,X,38,84,S1,38,240,15.4,
X,X,X,96,SO2,37,52,62,35,105,SN2,35,236,13.6,
86,SO2,33,82,S1,38,115,S1 S3,37,82,S1,39,229,9.8,
75,S1,33,78,S1,38,72,S1,33,82,S1,38,259,9.1,
70,S1,31,55,65,38,58,X,33,102,SN2,31,259,12.4,
X,X,X,59,X,27,81,S1,30,69,S1,28,250,12.9,
86,S1,40,73,S1,32,84,S1,37,81,S1,37,280,13.4,
70,S1,34,59,X,34,69,S1,31,70,S1,14,242,12.8,
77,S1,43,74,S1,35,103,SN2,36,89,SO2,30,239,13,
74,S1,35,74,S1,30,74,S1,35,86,S1,40,251,14.3,
70,S1,20,X,X,X,85,S1,22,77,S1,32,243,10.4,
X,X,X,89,SO2,33,81,S1,33,81,S1,36,240,13.6,
97,SN2,32,88,SO2,30,99,SN2,30,63,X,36,256,15.8,
70,S1,27,107,SN2,31,90,SO2,28,100,SN2,27,263,12.4,
X,X,X,65,X,35,77,S1,30,X,X,X,239,13.8,
60,X,32,70,X,40,78,S1,34,57,67,32,242,14.1,
78,S1,30,60,X,29,76,S1,30,92,SO2,29,272,10.5,
68,X,36,77,S1,34,77,S1,37,66,X,37,256,14,
85,S1,39,83,S1,33,107,SN2,30,93,SO2,32,239,15.5,
74,S1,26,78,S1,30,68,X,30,85,S1,30,256,10,
69,X,40,83,S1,30,87,S1,30,61,X,29,254,9.4,
58,68,28,78,S1,25,68,X,31,69,X,25,289,8.8,
63,X,28,108,SN2,29,63,X,34,79,S1,31,277,8.5,
83,S1,31,98,SO2,30,80,S1,33,X,X,X,308,10,
52,62,16,81,S1,30,85,S1,32,65,X,29,268,11.3,
92,S1,36,86,S1,36,88,S1,27,63,X,21,258,9.2,
X,X,X,95,S1,32,100,SO2,26,106,SO2,32,292,9.4,
75,X,31,56,76,36,68,78,31,64,74,27,291,12.8,
73,X,38,64,74,32,93,S1,31,X,X,X,255,13.8,
61,71,27,64,74,29,93,S1,33,95,S1,38,262,9.1,
85,S1,31,80,S1,27,66,76,27,83,S1,27,304,11.6,
X,X,X,88,S1,10,86,S1,26,93,S1,26,300,12.7,
70,80,30,X,X,X,62,72,23,76,X,30,290,9.5,
X,X,X,80,X,37,84,S1,10,94,S1,27,270,9.4,
109,S1,42,76,X,35,59,79,35,81,X,37,302,10,
55,75,33,88,S1,35,102,S1,41,105,S1,40,305,10,
59,79,34,36,76,32,47,77,30,X,X,X,260,9.2,
75,X,34,67,X,32,49,69,30,107,S1,32,243,8.6,
72,X,37,77,X,35,67,X,34,80,X,33,257,13.9,
98,S1,34,78,X,36,66,X,35,78,X,35,252,11.2,
92,S1,41,82,X,40,57,77,39,75,X,45,288,10.1,
83,X,42,72,X,38,96,S1,43,72,X,33,271,7.9,
X,X,X,80,X,39,87,S1,33,100,S1,39,281,7.1,
70,X,34,68,X,37,64,X,36,87,S1,34,280,7.8,
91,S1,43,102,S1,42,99,S1,40,75,X,41,270,8.9,
97,S1,37,100,S1,31,61,71,38,103,S1,40,281,9.9,
88,S1,36,75,X,37,71,X,37,75,X,37,274,9.5,
100,S1,38,70,X,37,77,X,35,67,X,38,256,11.3,
72,X,27,75,X,37,78,X,38,84,X,37,266,11.6,
65,75,33,66,76,28,64,74,32,65,75,38,264,8.3,
59,69,32,88,S1,35,92,S1,42,55,75,35,226,7.3,
77,X,39,76,X,38,74,X,37,X,X,X,321,6.3,
66,76,33,55,75,27,62,72,26,86,S1,27,277,5.9,
94,S1,36,82,X,38,104,SO2,31,62,72,31,265,5.9,
92,S1,36,74,X,35,64,74,28,75,X,36,248,6.7,
59,79,34,74,X,35,87,S1,38,88,S1,38,260,7.7,
89,S1,40,66,76,31,70,X,35,120,S3,20,293,5.6,
115,SN2,28,74,X,39,89,S1,31,61,71,33,288,5.1,
84,S1,34,81,S1,28,81,S1,34,X,X,X,261,6,
X,X,X,86,S1,39,105,SO2,23,97,SO2,29,234,7.1,
79,X,37,87,S1,36,82,S1,39,75,X,41,264,11.2,
74,X,37,83,S1,35,52,72,34,82,S1,37,279,10.1,
85,S1,40,70,X,38,70,X,35,66,X,38,294,9.2,
78,X,40,SO2,X,43,74,X,49,83,X,40,268,6.2,
X,X,X,X,X,X,54,74,42,50,70,37,266,8.7,
X,X,X,X,X,X,97,SO2,38,95,SO2,34,248,7.2,
X,X,X,X,X,X,60,70,35,52,72,38,248,5.4,
X,X,X,X,X,X,66,X,39,84,S1,41,236,6.3,
74,X,45,X,X,X,92,SO2,31,93,SO2,35,255,8.2,
X,X,X,X,X,X,82,S1,40,86,S1,37,248,7.1,
X,X,X,X,X,X,107,SN2,27,86,S1,39,269,8.5,
X,X,X,X,X,X,113,SN2,28,71,X,40,279,7.6,
X,X,X,X,X,X,60,70,32,82,S1,38,250,8,
62,72,40,62,72,38,60,70,46,70,X,39,274,8.7,
88,S1,37,66,X,40,67,X,43,62,72,33,236,9.3,
103,SO2,30,88,S1,40,70,X,38,75,S1,30,275,7,
81,S1,35,78,S1,34,81,S1,38,83,S1,41,267,7.3,
95,SO2,28,70,X,45,75,S1,28,X,X,X,229,5.6,
69,X,47,57,67,33,90,SO2,30,78,S1,39,198,5,
76,S1,39,65,X,43,67,X,43,77,S1,40,265,6.5,
67,X,40,93,SO2,30,72,S1,31,68,X,41,252,6.5,
99,SO2,30,91,SO2,25,82,S1,33,108,SN2,27,257,6.1,
81,S1,60,87,S1,40,100,SO2,37,66,X,32,245,8,
111,SN2,35,83,S1,35,82,S1,42,53,63,28,261,6,
X,X,X,82,S1,41,64,X,39,86,S1,43,250,7.9,
68,X,38,62,72,35,67,X,31,X,X,X,250,8.1,
95,SO2,29,80,S1,33,109,SN2,37,76,S1,33,241,8.3,
X,X,X,74,X,40,68,X,37,63,73,42,257,7.2,
83,S1,35,64,74,42,81,S1,36,56,66,30,275,8.7,
60,70,35,67,X,45,66,X,36,X,X,X,273,6.9,
87,S1,42,88,S1,42,66,X,30,78,S1,29,210,6.1,
72,X,41,58,68,36,54,64,35,49,69,41,228,7.9,
69,X,42,78,S1,39,95,SO2,30,113,SN2,30,269,4.9,
84,S1,43,84,S1,39,83,S1,41,X,X,X,194,5.8,
75,S1,36,72,X,45,76,S1,36,80,S1,39,234,8.4,
61,71,37,59,69,37,94,SO2,36,81,S1,40,252,8.5,
86,S1,36,77,S1,38,68,X,42,87,S1,42,240,7.8,
76,S1,37,71,X,52,67,X,49,89,S1,45,243,8.9,
76,S1,30,55,65,40,87,S1,41,90,SO2,40,245,6.6,
X,X,X,84,S1,38,68,X,38,88,S1,38,229,8.5,
TW50,X,21,TW50,X,20,TW50,X,28,TW50,X,29,312,4.3,
96,S1,39,59,79,37,95,S1,35,61,71,30,313,4.8,
71,X,43,57,77,40,59,79,39,82,S1,28,342,3.8,
63,73,31,48,68,30,55,65,29,61,71,27,322,4.3,
X,X,X,81,S1,28,84,S1,31,78,S1,27,301,3.7,
82,S1,28,84,S1,30,77,S1,23,68,X,29,291,5.4,
74,X,33,53,73,25,73,X,42,93,S1,33,307,3.1,
90,S1,35,61,71,33,83,S1,26,94,S1,40,315,3,
48,78,37,77,X,40,41,71,34,X,X,X,238,2,
65,X,31,70,X,31,100,SO2,26,66,X,28,319,3.1,
80,X,45,82,S1,30,77,X,40,105,SO2,30,323,2.1,
72,X,32,72,X,33,92,S1,32,77,X,39,314,2.8,
X,X,X,72,X,34,72,X,39,78,X,34,236,1.3,
68,X,33,83,S1,33,70,X,35,88,S1,34,356,2.5,
87,S1,31,57,67,39,81,S1,26,X,X,X,329,1.9,
X,X,X,X,X,X,110,SO2,34,67,X,30,263,1.2,
77,X,42,74,X,35,93,S1,41,69,X,32,270,2.7,
88,S1,31,84,S1,28,58,68,30,83,S1,33,326,4.2,
100,S1,41,107,SO2,24,97,S1,34,90,S1,32,282,5,
X,X,X,97,S1,28,103,S1,36,89,S1,28,308,6.2,
81,X,31,93,S1,36,87,S1,32,94,S1,32,302,3.9,
81,X,40,55,75,39,80,X,38,59,69,20,271,4,
61,71,33,76,X,38,85,X,41,X,X,X,288,2.7,
106,S1,40,88,S1,33,63,73,34,81,X,36,317,2.3,
49,79,31,106,S1,43,65,75,28,96,S1,33,314,4.7,
89,S1,29,60,80,30,77,X,32,79,X,32,328,6.6,
63,83,34,92,S1,36,85,X,40,61,81,33,26,4,
X,X,X,85,X,40,72,82,35,61,81,30,352,4.2,
70,80,30,120,SO2,32,82,X,35,61,81,30,27,4,
87,X,39,72,82,34,31,81,29,95,S1,30,335,5.1,
X,X,X,56,86,36,45,85,36,59,79,34,36,4,
77,X,36,75,85,34,63,83,28,X,X,X,3,6.8,
82,X,34,101,S1,37,84,X,34,X,X,X,306,7.5,
X,X,X,63,83,36,82,X,34,83,X,29,335,9.3,
100,S1,33,72,82,30,82,X,33,80,X,41,300,7.8,
71,81,35,52,82,35,91,S1,30,58,78,28,26,8.8,
85,X,37,99,S1,34,114,SO2,21,73,83,29,330,5.1,
78,X,36,61,81,36,60,80,40,84,X,40,350,5.1,
94,S1,34,80,X,37,80,X,35,61,81,35,328,5.3,
77,X,38,56,86,34,74,84,31,69,79,31,7,3.4,
75,85,37,85,X,35,91,S1,34,111,SO2,29,310,9.1,
88,X,32,69,79,34,75,85,37,48,88,37,316,5.8,
76,86,37,61,81,35,93,S1,31,100,S1,32,30,6.2,
88,X,34,82,X,33,72,82,37,84,X,40,11,5.4,
87,X,40,X,X,X,73,83,34,68,78,30,339,5.2,
87,X,38,67,77,31,67,77,38,95,S1,38,20,5.7,
87,X,32,62,82,32,83,X,40,81,X,40,328,3.2,
77,X,34,89,X,40,98,S1,38,83,X,40,337,4.1,
71,81,31,70,80,32,68,78,33,101,S1,34,354,5.7,
62,82,34,87,X,40,60,80,40,95,S1,28,318,4.9,
86,X,40,82,X,32,96,S1,36,83,X,36,308,2.8,
56,76,34,82,X,40,88,X,44,84,X,40,289,3.4,
99,S1,38,95,S1,35,93,S1,35,84,X,40,300,2.3,
119,SO2,37,77,X,34,61,81,32,74,X,35,343,4.3,
X,X,X,88,X,42,57,77,27,65,75,24,316,4.7,
101,S1,36,71,81,30,78,X,31,91,S1,34,241,4.3,
X,X,X,83,X,35,88,X,45,66,76,30,342,2,
75,X,39,50,80,30,64,74,33,60,80,40,333,2.4,
62,82,37,81,X,36,58,78,34,96,S1,35,319,3.8,
X,X,X,X,X,X,67,77,29,86,X,43,285,3.9,
X,X,X,87,X,44,49,79,32,62,82,38,233,3.6,
100,S1,40,67,77,34,58,78,31,83,X,39,333,3.6,
X,X,X,73,83,45,65,75,30,95,S1,40,326,5.5,
X,X,X,73,83,43,67,77,33,91,S1,32,22,2.6,
94,S1,41,63,83,28,58,78,23,98,S1,36,302,2.7,
X,X,X,58,78,28,59,79,40,75,X,35,202,2.2,
84,X,36,88,X,37,69,79,31,74,X,36,305,7.2,
94,S1,31,72,82,35,45,75,31,83,X,45,277,3.1,
X,X,X,77,X,34,72,82,35,78,X,37,297,0.5,
X,X,X,108,S1,45,83,X,43,93,S1,40,250,5.2,
X,X,X,70,X,25,83,X,41,74,X,41,311,5.4,
X,X,X,70,X,23,107,S1,37,88,S1,25,274,5.3,
76,X,35,71,X,33,82,X,34,81,X,34,309,6.2,
86,S1,34,80,X,37,64,84,34,95,S1,36,306,6.3,
82,X,37,78,X,34,70,X,37,98,S1,35,316,4.8,
X,X,X,62,82,30,53,83,43,75,X,34,324,7.6,
90,S1,26,70,X,30,113,SO2,32,75,X,28,348,5.9,
X,X,X,95,S1,40,77,X,43,79,X,39,331,8.8,
69,79,36,88,X,41,103,S1,35,70,80,25,323,7.3,
X,X,X,74,X,34,58,88,35,65,85,36,300,7.6,
88,X,41,95,S1,40,80,X,45,102,S1,49,285,6.3,
64,84,34,95,S1,41,99,S1,35,75,X,40,348,4.6,
70,80,39,88,X,39,73,83,40,63,83,38,322,5.1,
73,X,42,92,S1,40,69,79,37,80,X,35,321,5.4,
98,S1,36,87,S1,34,89,S1,25,82,X,33,343,4.4,
82,X,38,86,X,40,67,87,41,68,88,40,293,4.3,
85,X,39,89,X,32,60,80,33,74,84,33,291,3.3,
115,SO2,21,91,S1,30,76,X,31,62,82,35,340,4.9,
77,X,35,66,86,35,71,81,37,80,X,39,264,3.4,
X,X,X,51,81,34,78,X,40,94,S1,37,284,6.9,
70,80,32,85,X,36,59,89,42,X,X,X,290,6.2,
83,X,41,69,79,41,76,X,40,77,X,42,238,3.3,
79,X,40,95,S1,36,75,X,36,69,79,34,316,1.5,
100,S1,33,89,X,36,78,X,41,84,X,36,309,5.3,
94,S1,33,61,81,36,95,S1,37,62,82,36,307,5.2,
101,S1,33,59,79,32,59,79,36,86,X,39,285,7.8,
85,X,33,104,S1,32,59,79,34,82,X,36,316,5.3,
92,S1,33,101,S1,35,86,X,37,X,X,X,337,7.3,
87,X,36,79,X,36,75,X,36,70,80,34,357,5.5,
